time,stamp,left_encoder,right_encoder
1.53139179734215E+018,1.53139179735084E+018,5158,4368
1.53139179736957E+018,1.53139179741684E+018,5288,4500
1.53139179743277E+018,1.53139179744984E+018,5352,4565
1.53139179748521E+018,1.53139179748184E+018,5419,4633
1.53139179750731E+018,1.53139179754684E+018,5544,4760
1.53139179757022E+018,1.53139179758184E+018,5613,4831
1.53139179762364E+018,1.53139179764084E+018,5728,4945
1.53139179768335E+018,1.53139179767484E+018,5794,5014
1.53139179771105E+018,1.53139179774984E+018,5944,5162
1.53139179776349E+018,1.53139179778284E+018,6007,5223
1.53139179779095E+018,1.53139179783784E+018,6119,5333
1.53139179784272E+018,1.53139179787084E+018,6185,5396
1.53139179789218E+018,1.53139179790284E+018,6249,5460
1.53139179791362E+018,1.53139179794984E+018,6342,5552
1.53139179797494E+018,1.53139179798384E+018,6409,5619
1.53139179800496E+018,1.53139179804884E+018,6537,5745
1.53139179807851E+018,1.53139179803336E+018,6603,5810
1.53139179813483E+018,1.53139179806536E+018,6668,5873
1.53139179816874E+018,1.53139179814136E+018,6817,6024
1.53139179823012E+018,1.53139179817636E+018,6888,6094
1.53139179825403E+018,1.53139179824936E+018,7030,6237
1.53139179831044E+018,1.53139179828236E+018,7097,6302
1.53139179836146E+018,1.53139179831436E+018,7164,6368
1.53139179838231E+018,1.53139179836436E+018,7259,6468
1.53139179844212E+018,1.53139179839736E+018,7324,6534
1.5313917984705E+018,1.53139179846836E+018,7467,6675
1.53139179852516E+018,1.53139179850136E+018,7531,6738
1.53139179860153E+018,1.53139179853336E+018,7596,6804
1.53139179862532E+018,1.53139179858736E+018,7700,6911
1.53139179868012E+018,1.53139179862036E+018,7765,6978
1.53139179870238E+018,1.53139179870136E+018,7925,7139
1.53139179875224E+018,1.53139179873436E+018,7991,7203
1.53139179880097E+018,1.53139179876636E+018,8055,7267
1.53139179882184E+018,1.53139179881736E+018,8153,7366
1.53139179887193E+018,1.53139179885036E+018,8217,7430
1.53139179893206E+018,1.53139179891436E+018,8341,7556
1.53139179898884E+018,1.53139179894736E+018,8409,7620
1.53139179903125E+018,1.53139179901336E+018,8538,7748
1.53139179911906E+018,1.53139179904636E+018,8602,7812
1.5313917991727E+018,1.53139179916236E+018,8832,8038
1.53139179922806E+018,1.53139179919736E+018,8903,8111
1.53139179927049E+018,1.53139179923036E+018,8967,8174
1.53139179929231E+018,1.53139179927236E+018,9050,8258
1.53139179934299E+018,1.53139179930636E+018,9117,8324
1.53139179936324E+018,1.53139179935736E+018,9217,8428
1.53139179942583E+018,1.53139179939236E+018,9288,8501
1.531391799452E+018,1.53139179944436E+018,9391,8602
1.53139179950179E+018,1.53139179947736E+018,9454,8667
1.53139179952857E+018,1.53139179952636E+018,9553,8765
1.53139179957521E+018,1.53139179955936E+018,9616,8830
1.53139179964052E+018,1.53139179959136E+018,9682,8896
1.53139179967222E+018,1.53139179965036E+018,9795,9012
1.53139179974049E+018,1.53139179968536E+018,9864,9083
1.53139179976876E+018,1.53139179976636E+018,10026,9241
1.5313917998264E+018,1.53139179980136E+018,10096,9308
1.53139179987197E+018,1.53139179983436E+018,10160,9375
1.53139179989352E+018,1.53139179987636E+018,10243,9456
1.53139179994773E+018,1.53139179991036E+018,10312,9524
1.53139179998564E+018,1.53139179997136E+018,10431,9641
1.53139180004541E+018,1.53139180000636E+018,10502,9712
1.53139180010168E+018,1.53139180008636E+018,10659,9868
1.53139180017488E+018,1.53139180012136E+018,10729,9938
1.53139180022561E+018,1.53139180021536E+018,10916,10118
1.53139180027546E+018,1.53139180024836E+018,10984,10186
1.5313918003162E+018,1.53139180031436E+018,11112,10316
1.53139180037155E+018,1.53139180034736E+018,11178,10383
1.53139180041909E+018,1.53139180038036E+018,11246,10448
1.53139180044658E+018,1.53139180042936E+018,11343,10548
1.53139180050235E+018,1.53139180046236E+018,11407,10611
1.53139180054856E+018,1.53139180054336E+018,11567,10776
1.53139180064384E+018,1.53139180057723E+018,11634,10842
1.53139180068547E+018,1.53139180061223E+018,11704,10914
1.53139180070584E+018,1.53139180068723E+018,11849,11062
1.53139180075669E+018,1.53139180072223E+018,11918,11130
1.5313918008015E+018,1.53139180079623E+018,12065,11279
1.53139180085188E+018,1.53139180082923E+018,12131,11344
1.53139180089486E+018,1.53139180086223E+018,12195,11407
1.53139180091637E+018,1.53139180090823E+018,12284,11497
1.53139180097178E+018,1.53139180094323E+018,12354,11566
1.53139180099873E+018,1.53139180099823E+018,12462,11673
1.53139180105653E+018,1.53139180103123E+018,12528,11736
1.5313918011074E+018,1.53139180106323E+018,12593,11802
1.53139180112927E+018,1.53139180112323E+018,12708,11918
1.53139180120983E+018,1.53139180115623E+018,12774,11983
1.53139180126184E+018,1.53139180123023E+018,12919,12127
1.53139180131665E+018,1.53139180126323E+018,12984,12192
1.53139180134358E+018,1.53139180133523E+018,13127,12338
1.53139180139472E+018,1.53139180136823E+018,13190,12399
1.53139180142046E+018,1.53139180142123E+018,13296,12506
1.53139180146909E+018,1.53139180145423E+018,13363,12572
1.53139180151584E+018,1.53139180148623E+018,13425,12636
1.5313918015456E+018,1.53139180153223E+018,13518,12730
1.53139180159974E+018,1.53139180156523E+018,13580,12793
1.53139180164505E+018,1.53139180163323E+018,13716,12928
1.53139180171481E+018,1.53139180166623E+018,13782,12994
1.53139180175021E+018,1.53139180173723E+018,13921,13134
1.53139180180896E+018,1.53139180177223E+018,13991,13208
1.53139180183031E+018,1.53139180182823E+018,14100,13316
1.5313918018789E+018,1.53139180186123E+018,14165,13380
1.53139180192572E+018,1.53139180189323E+018,14230,13444
1.53139180194695E+018,1.53139180194223E+018,14327,13540
1.53139180200081E+018,1.53139180197723E+018,14398,13610
1.5313918020269E+018,1.53139180202723E+018,14494,13706
1.53139180207604E+018,1.53139180206023E+018,14560,13770
1.53139180213141E+018,1.53139180209223E+018,14626,13836
1.53139180215388E+018,1.53139180214723E+018,14732,13940
1.53139180220986E+018,1.53139180218223E+018,14804,14010
1.53139180226071E+018,1.53139180223423E+018,14907,14111
1.53139180234335E+018,1.53139180226723E+018,14970,14176
1.53139180240584E+018,1.53139180229923E+018,15037,14241
1.53139180243028E+018,1.53139180240323E+018,15242,14446
1.53139180250064E+018,1.53139180243523E+018,15308,14512
1.53139180252612E+018,1.53139180251523E+018,15465,14671
1.53139180258189E+018,1.53139180254823E+018,15529,14737
1.53139180263693E+018,1.53139180262223E+018,15674,14884
1.53139180269345E+018,1.53139180265523E+018,15740,14948
1.53139180276984E+018,1.53139180273623E+018,15899,15109
1.53139180283072E+018,1.53139180277023E+018,15965,15178
1.53139180287194E+018,1.53139180286923E+018,16162,15373
1.53139180292238E+018,1.53139180290123E+018,16227,15438
1.53139180296324E+018,1.53139180293423E+018,16291,15501
1.5313918029885E+018,1.53139180298623E+018,16391,15602
1.53139180303562E+018,1.53139180302023E+018,16460,15671
1.53139180309146E+018,1.53139180305523E+018,16529,15739
1.53139180310805E+018,1.53139180310323E+018,16623,15831
1.53139180316429E+018,1.53139180316752E+018,16689,15897
1.5313918032155E+018,1.53139180323652E+018,16822,16033
1.5313918032646E+018,1.53139180326852E+018,16887,16096
1.53139180334715E+018,1.53139180333852E+018,17023,16232
1.53139180340832E+018,1.53139180337152E+018,17088,16298
1.53139180343673E+018,1.53139180346352E+018,17269,16479
1.53139180349872E+018,1.53139180349852E+018,17341,16551
1.53139180354556E+018,1.53139180353152E+018,17404,16615
1.53139180356798E+018,1.53139180358052E+018,17502,16714
1.53139180362166E+018,1.53139180361352E+018,17569,16779
1.53139180366695E+018,1.53139180368552E+018,17712,16923
1.531391803736E+018,1.53139180372052E+018,17779,16993
1.5313918037727E+018,1.53139180379452E+018,17924,17140
1.53139180383062E+018,1.53139180382752E+018,17990,17206
1.531391803911E+018,1.53139180386052E+018,18053,17270
1.5313918039418E+018,1.53139180391352E+018,18158,17375
1.53139180400018E+018,1.53139180394852E+018,18229,17444
1.53139180402212E+018,1.53139180404552E+018,18419,17633
1.53139180407409E+018,1.53139180407952E+018,18488,17701
1.5313918041301E+018,1.53139180414952E+018,18625,17837
1.53139180418232E+018,1.53139180418352E+018,18693,17904
1.53139180424471E+018,1.53139180425552E+018,18836,18044
1.53139180430387E+018,1.53139180429052E+018,18908,18115
1.53139180432743E+018,1.53139180435252E+018,19030,18234
1.53139180441233E+018,1.53139180438552E+018,19096,18299
1.53139180448135E+018,1.53139180450052E+018,19323,18529
1.53139180453972E+018,1.53139180453352E+018,19390,18596
1.53139180460182E+018,1.53139180461452E+018,19549,18758
1.53139180465771E+018,1.53139180464752E+018,19613,18823
1.53139180472533E+018,1.53139180471852E+018,19755,18966
1.53139180477423E+018,1.53139180475152E+018,19819,19028
1.53139180480453E+018,1.53139180483452E+018,19983,19194
1.53139180485366E+018,1.53139180486752E+018,20044,19257
1.53139180493495E+018,1.53139180490052E+018,20088,19300
1.53139180496728E+018,1.53139180496852E+018,20139,19349
1.53139180502704E+018,1.53139180500152E+018,20148,19359
1.53139180508157E+018,1.53139180509052E+018,20154,19366
1.5313918051393E+018,1.53139180512352E+018,20154,19366
1.53139180518573E+018,1.53139180520452E+018,20154,19366
1.53139180525016E+018,1.53139180523752E+018,20154,19366
1.53139180529335E+018,1.53139180532152E+018,20154,19366
1.53139180534793E+018,1.53139180535552E+018,20154,19366
1.53139180543931E+018,1.53139180538852E+018,20154,19365
1.53139180547108E+018,1.53139180547652E+018,20154,19366
1.53139180553458E+018,1.53139180550952E+018,20155,19366
1.53139180559106E+018,1.53139180559752E+018,20154,19366
1.53139180564666E+018,1.53139180563052E+018,20154,19366
1.53139180567628E+018,1.53139180569123E+018,20154,19366
1.53139180574488E+018,1.53139180572423E+018,20155,19366
1.53139180580033E+018,1.53139180575623E+018,20154,19366
1.53139180582326E+018,1.53139180582323E+018,20154,19366
1.53139180592019E+018,1.53139180585823E+018,20154,19366
1.53139180596997E+018,1.53139180596323E+018,20154,19366
1.5313918060271E+018,1.53139180599723E+018,20154,19366
1.53139180605795E+018,1.53139180607123E+018,20154,19366
1.53139180611003E+018,1.53139180610423E+018,20154,19366
1.53139180616391E+018,1.53139180613623E+018,20155,19366
1.53139180618488E+018,1.53139180618023E+018,20154,19366
1.53139180624761E+018,1.53139180621423E+018,20154,19366
1.53139180626841E+018,1.53139180627923E+018,20154,19366
1.53139180632016E+018,1.53139180631223E+018,20155,19366
1.53139180637388E+018,1.53139180638223E+018,20154,19366
1.53139180645757E+018,1.53139180641523E+018,20154,19366
1.53139180648607E+018,1.53139180650323E+018,20154,19366
1.5313918065363E+018,1.53139180653623E+018,20154,19366
1.53139180658182E+018,1.53139180656923E+018,20154,19366
1.53139180660121E+018,1.53139180661223E+018,20154,19366
1.53139180664849E+018,1.53139180664623E+018,20154,19366
1.5313918066733E+018,1.53139180669523E+018,20154,19366
1.5313918067213E+018,1.53139180672823E+018,20154,19366
1.53139180676682E+018,1.53139180676123E+018,20154,19366
1.53139180678856E+018,1.53139180680823E+018,20154,19366
1.5313918068454E+018,1.53139180684123E+018,20154,19366
1.53139180689222E+018,1.53139180687323E+018,20154,19366
1.53139180691238E+018,1.53139180692123E+018,20154,19366
1.53139180697981E+018,1.53139180695523E+018,20154,19366
1.53139180702691E+018,1.53139180703123E+018,20154,19366
1.53139180708107E+018,1.53139180706423E+018,20154,19366
1.53139180711204E+018,1.53139180712923E+018,20155,19366
1.53139180716148E+018,1.53139180716223E+018,20154,19366
1.53139180720871E+018,1.53139180719523E+018,20154,19366
1.53139180722834E+018,1.53139180723423E+018,20154,19366
1.53139180728345E+018,1.53139180726923E+018,20154,19366
1.53139180729811E+018,1.53139180731823E+018,20154,19366
1.53139180735335E+018,1.53139180735323E+018,20154,19366
1.53139180740318E+018,1.53139180738623E+018,20154,19366
1.53139180742358E+018,1.53139180743023E+018,20154,19366
1.53139180747871E+018,1.53139180746523E+018,20154,19366
1.5313918074937E+018,1.53139180751423E+018,20154,19366
1.53139180758186E+018,1.53139180754923E+018,20154,19366
1.53139180763011E+018,1.53139180764223E+018,20154,19366
1.53139180768543E+018,1.53139180767723E+018,20154,19366
1.5313918077208E+018,1.53139180773123E+018,20155,19366
1.53139180777598E+018,1.53139180776623E+018,20154,19366
1.53139180780755E+018,1.53139180782523E+018,20154,19366
1.53139180786282E+018,1.53139180786023E+018,20154,19366
1.53139180790552E+018,1.53139180789323E+018,20154,19366
1.53139180793492E+018,1.53139180793023E+018,20155,19366
1.53139180798837E+018,1.53139180796323E+018,20154,19366
1.53139180801217E+018,1.53139180802623E+018,20154,19366
1.53139180811151E+018,1.53139180806123E+018,20154,19366
1.53139180813814E+018,1.53139180812323E+018,20154,19366
1.53139180820332E+018,1.53139180815823E+018,20154,19366
1.53139180822398E+018,1.53139180824713E+018,20154,19366
1.53139180827285E+018,1.53139180828013E+018,20154,19366
1.53139180831701E+018,1.53139180834113E+018,20154,19366
1.53139180836606E+018,1.53139180837413E+018,20154,19366
1.53139180841558E+018,1.53139180843013E+018,20155,19366
1.5313918084717E+018,1.53139180846313E+018,20154,19366
1.53139180849172E+018,1.53139180851813E+018,20154,19366
1.5313918085407E+018,1.53139180855113E+018,20154,19366
1.53139180858716E+018,1.53139180860913E+018,20154,19366
1.53139180864904E+018,1.53139180864213E+018,20154,19366
1.53139180870334E+018,1.53139180867513E+018,20154,19366
1.53139180872295E+018,1.53139180872813E+018,20154,19366
1.53139180876851E+018,1.53139180876113E+018,20154,19366
1.53139180878833E+018,1.53139180881613E+018,20154,19366
1.53139180883707E+018,1.53139180884913E+018,20154,19366
1.53139180888291E+018,1.53139180888113E+018,20154,19366
1.53139180890277E+018,1.53139180892713E+018,20155,19366
1.53139180895031E+018,1.53139180896013E+018,20154,19366
1.53139180899264E+018,1.53139180901713E+018,20154,19366
1.53139180904266E+018,1.53139180905013E+018,20154,19366
1.53139180909016E+018,1.53139180908213E+018,20154,19366
1.53139180911062E+018,1.53139180912813E+018,20154,19366
1.53139180918967E+018,1.53139180916313E+018,20154,19366
1.53139180921249E+018,1.53139180923613E+018,20155,19366
1.53139180926583E+018,1.53139180926913E+018,20154,19366
1.53139180931215E+018,1.53139180930113E+018,20154,19366
1.53139180933194E+018,1.53139180935013E+018,20154,19366
1.53139180937905E+018,1.53139180938313E+018,20154,19366
1.53139180940351E+018,1.53139180943313E+018,20154,19366
1.53139180945074E+018,1.53139180946613E+018,20155,19366
1.53139180949599E+018,1.53139180949813E+018,20154,19366
1.53139180951587E+018,1.53139180954513E+018,20154,19366
1.53139180957248E+018,1.53139180957813E+018,20154,19366
1.5313918096191E+018,1.53139180961013E+018,20154,19366
1.53139180963884E+018,1.53139180966813E+018,20154,19366
1.53139180968753E+018,1.53139180970113E+018,20154,19366
1.53139180975231E+018,1.53139180973313E+018,20155,19366
1.53139180977402E+018,1.53139180978413E+018,20155,19366
1.5313918098267E+018,1.53139180981713E+018,20154,19366
1.53139180986145E+018,1.53139180988413E+018,20154,19366
1.53139180990836E+018,1.53139180991713E+018,20154,19366
1.53139180995531E+018,1.53139180997713E+018,20154,19366
1.53139181000288E+018,1.53139181001013E+018,20154,19366
1.53139181002812E+018,1.53139181005713E+018,20154,19366
1.53139181007429E+018,1.53139181009013E+018,20154,19366
1.53139181013354E+018,1.53139181012313E+018,20154,19366
1.53139181015583E+018,1.53139181016713E+018,20154,19366
1.53139181020536E+018,1.53139181020013E+018,20154,19366
1.53139181023226E+018,1.53139181025713E+018,20154,19366
1.53139181030192E+018,1.53139181029013E+018,20154,19366
1.53139181033862E+018,1.53139181034913E+018,20154,19366
1.53139181038852E+018,1.53139181038213E+018,20154,19366
1.53139181041475E+018,1.53139181044313E+018,20155,19366
1.53139181046333E+018,1.53139181047513E+018,20154,19366
1.53139181050429E+018,1.53139181050813E+018,20155,19366
1.53139181052594E+018,1.53139181055313E+018,20154,19366
1.53139181057749E+018,1.53139181058613E+018,20154,19366
1.53139181063252E+018,1.53139181061813E+018,20154,19366
1.53139181065754E+018,1.53139181067113E+018,20154,19366
1.53139181071216E+018,1.53139181070513E+018,20154,19366
1.53139181078462E+018,1.5313918107585E+018,20154,19366
1.53139181084157E+018,1.5313918107915E+018,20154,19366
1.53139181088094E+018,1.5313918108705E+018,20154,19366
1.53139181093966E+018,1.5313918109045E+018,20154,19366
1.53139181099609E+018,1.5313918109915E+018,20154,19366
1.53139181105465E+018,1.5313918110265E+018,20154,19366
1.53139181110319E+018,1.5313918111055E+018,20154,19366
1.53139181116505E+018,1.5313918111385E+018,20154,19366
1.53139181122154E+018,1.5313918111735E+018,20154,19366
1.53139181123713E+018,1.5313918112385E+018,20154,19366
1.53139181131282E+018,1.5313918112725E+018,20154,19366
1.53139181137789E+018,1.5313918113635E+018,20154,19366
1.53139181144206E+018,1.5313918113985E+018,20154,19366
1.53139181146591E+018,1.5313918114625E+018,20154,19366
1.53139181152535E+018,1.5313918114975E+018,20154,19366
1.53139181155267E+018,1.5313918115595E+018,20154,19366
1.53139181162178E+018,1.5313918115945E+018,20154,19366
1.53139181164374E+018,1.5313918116415E+018,20154,19366
1.53139181170324E+018,1.5313918116765E+018,20154,19366
1.53139181172496E+018,1.5313918117285E+018,20154,19366
1.53139181181056E+018,1.5313918117635E+018,20154,19366
1.53139181184227E+018,1.5313918118435E+018,20154,19366
1.53139181189458E+018,1.5313918118765E+018,20154,19366
1.53139181194197E+018,1.5313918119505E+018,20154,19366
1.53139181199142E+018,1.5313918119835E+018,20154,19366
1.53139181203833E+018,1.5313918120155E+018,20154,19366
1.53139181205856E+018,1.5313918120665E+018,20155,19366
1.53139181212115E+018,1.5313918120995E+018,20154,19366
1.53139181217453E+018,1.5313918121315E+018,20154,19366
1.53139181219604E+018,1.5313918121965E+018,20154,19366
1.5313918122539E+018,1.5313918122295E+018,20154,19366
1.53139181233029E+018,1.5313918122935E+018,20155,19366
